金倉 まさとし,かなくら 昌俊,金倉昌俊,金倉,昌俊,かなくら,まさとし,43,新,北海道,北海道2区,党北海道2区国政対策委員長、准中央委員、道副委員長,kanakuramasato,https://www.facebook.com/kanakuramasatoshi,http://www.kanakura.net/,(重複)
松本 けんじ,まつもと 顕治,松本顕治,松本,顕治,まつもと,けんじ,33,新,,高知1区,党高知県常任委員、1区国政対策委員長,matsu_en,https://www.facebook.com/profile.php?id=100013854768106,,小選挙区
立川 孝彦,たちかわ たかひこ,立川孝彦,立川,孝彦,たちかわ,たかひこ,66,新,,福岡1区,党福岡1区国政対策委員長、東・博多地区委員長,,https://www.facebook.com/takahiko.tachikawa,,小選挙区
松尾 りつ子,まつお 律こ,松尾子律,松尾,子律,まつお,りつこ,45,新,,福岡2区,党福岡2区福祉・子育て相談室長、中央南地区常任委員,matsuo_ritsuko,https://www.facebook.com/rm11104,,小選挙区
山口 ゆうと,やまぐち 湧人,山口湧人,山口,湧人,やまぐち,ゆうと,28,新,,福岡3区,党福岡3区雇用・福祉対策委員長、西部地区委員,yama_yuuton12,,,小選挙区
しんどめ 清隆,新留 きよたか,新留清隆,新留,清隆,しんどめ,きよたか,62,新,,福岡4区,党福岡4区国政対策委員長、宗像粕屋地区委員長,,https://www.facebook.com/jcp.munakasu,,小選挙区
田中 ようじ,たなか 陽二,田中陽二,田中,陽二,たなか,ようじ,61,新,,福岡5区,党福岡5区国政対策委員長、筑紫朝倉地区委員長,tanakayoji,https://www.facebook.com/people/Yoji-Tanaka/100007628881907,,小選挙区
小林 とき子,こばやし 解こ,小林子解,小林,子解,こばやし,ときこ,37,新,,福岡6区,党福岡6区国政対策委員長、筑後地区委員長,,,,小選挙区
江口 まなぶ,えぐち 学,江口学,江口,学,えぐち,まなぶ,43,新,,福岡7区,党福岡7区国政対策委員長、党大牟田地区副委員長,omuta_eguchi,https://www.facebook.com/100008827811511,,小選挙区
宮嶋 つや子,みやじま つやこ,宮嶋子,宮嶋,子,みやじま,つやつやこ,66,新,,福岡8区,前飯塚市議、党福岡8区国政対策委員長,tsuyako1127,https://www.facebook.com/tsuyako.miyazima,,小選挙区
まじま 省三,真島 しょうぞう,真島省三,真島,省三,まじま,しょうぞう,54,現,九州・沖縄,福岡9区,前衆議院議員、元福岡県議,syouzoumajima,https://www.facebook.com/majimasyouzou.jcp,http://jcp-majimasyouzo.jp/,(重複)
田村 たかあき,たむら 貴昭,田村貴昭,田村,貴昭,たむら,たかあき,56,現,九州・沖縄,福岡10区,前衆議院議員、元北九州市議,TAMURATAKAAKI,https://www.facebook.com/tamuratakaaki/,http://tamura-takaaki.com/,(重複)
かみむら 泰稔,上村 やすとし,上村泰稔,上村,泰稔,かみむら,やすとし,52,新,,佐賀1区,党佐賀1区国政対策委員長、東部地区委員長,,https://www.facebook.com/vasutoshi.kamimura,,小選挙区
大森 ひとし,おおもり 斉,大森斉,大森,斉,おおもり,ひとし,62,新,,佐賀2区,党佐賀2区国政対策委員長、佐賀県委員,,,,小選挙区
牧山 隆,まきやま たかし,牧山隆,牧山,隆,まきやま,たかし,60,新,,長崎1区,党長崎県常任委員、南部地区委員長,,https://www.facebook.com/profile.php?id=100009414735635,,小選挙区
近藤 いちう,こんどう 一宇,近藤一宇,近藤,一宇,こんどう,いちう,68,新,,長崎2区,党長崎県委員、2区国政対策委員長,,,,小選挙区
石丸 完治,いしまる かんじ,石丸完治,石丸,完治,いしまる,かんじ,68,新,,長崎3区,党長崎県常任委員、県農林・漁民部長,,,,小選挙区
石川 さとる,いしかわ 悟,石川悟,石川,悟,いしかわ,さとる,65,新,,長崎4区,党長崎県常任委員、北部地区委員長,tukinokawasator,https://www.facebook.com/profile.php?id=100008387827735,,小選挙区
せきね しずか,関根 静香,関根静香,関根,静香,せきね,しずか,27,新,,熊本3区,党熊本県青年学生部員、保育士、3区国政対策委員長,,,,小選挙区
小手川 めぐみ,こてがわ 恵,小手川恵,小手川,恵,こてがわ,めぐみ,61,新,,大分1区,党中部地区自治体部長、元大分市議,,,,小選挙区
内田 静雄,うちだ しずお,内田静雄,内田,静雄,うちだ,しずお,68,新,,宮崎1区,党中部地区常任委員、宮崎1区国政対策責任者,,,,小選挙区
黒木 万治,くろき まんじ,黒木万治,黒木,万治,くろき,まんじ,69,新,,宮崎2区,前日向市議、党北部地区副委員長,,https://www.facebook.com/profile.php?id=100004194765892,,小選挙区
井福 美年,いふく みとし,井福美年,井福,美年,いふく,みとし,68,新,,宮崎3区,党宮崎県委員、3区国政対策委員長,,,,小選挙区
祝迫 みつはる,いわいざこ 光治,祝迫光治,祝迫,光治,いわいざこ,みつはる,74,新,,鹿児島2区,党鹿児島2区国政対策委員長,,,,小選挙区
山口 ゆうた,やまぐち ゆうた,山口ゆうた,山口,ゆうた,やまぐち,ゆうた,26,新,,鹿児島3区,党鹿児島県青年学生対策委員,,,,小選挙区
あかみね 政賢,赤嶺 せいけん,赤嶺政賢,赤嶺,政賢,あかみね,せいけん,69,現,九州・沖縄,沖縄1区,前衆議院議員、沖縄県委員長、党幹部会員,akamineseiken,https://www.facebook.com/akamineseiken,http://akamine-seiken.jp/,(重複)
山口 ゆうた,やまぐち ゆうた,山口ゆうた,山口,ゆうた,やまぐち,ゆうた,26,新,,鹿児島3区,党鹿児島県青年学生対策委員,,,,小選挙区
あかみね 政賢,赤嶺 せいけん,赤嶺政賢,赤嶺,政賢,あかみね,せいけん,69,現,九州・沖縄,沖縄1区,前衆議院議員、沖縄県委員長、党幹部会員,akamineseiken,https://www.facebook.com/akamineseiken,http://akamine-seiken.jp/,(重複)
はたやま 和也,畠山 かずや,畠山和也,畠山,和也,はたやま,かずや,45,現,北海道,,衆院議員1期、党政策委員会副責任者,hatayama_kazuya ,https://www.facebook.com/kazuya.hatayama.1,http://hatarogu.blogspot.jp/,比例代表
かわべ 竜二,川部 りゅうじ,川部竜二,川部,竜二,かわべ,りゅうじ,46,新,北海道,,党北海道政策委員長、3区国政対策委員長、札幌白石・厚別地区委員長,ryujikawabe,https://www.facebook.com/profile.php?id=100005961273973,https://kawaberyuji.blogspot.jp/,比例代表
金倉 まさとし,かなくら 昌俊,金倉昌俊,金倉,昌俊,かなくら,まさとし,43,新,北海道,北海道2区,党北海道2区国政対策委員長、准中央委員、道副委員長,kanakuramasato,https://www.facebook.com/kanakuramasatoshi,http://www.kanakura.net/,(重複)
高橋 ちづ子,たかはし 千鶴子,高橋子千鶴子,高橋,子千鶴子,たかはし,ちづ,57,現,東北,,衆院議員5期、党常任幹部会委員,chiduko916 ,https://www.facebook.com/profile.php?id=100006085722650,http://www.chiduko.gr.jp/,比例代表
ふなやま 由美,舩山 ゆみ,舩山由美,舩山,由美,ふなやま,ゆみ,48,新,東北,,仙台市議(4期)、党宮城県委員,,https://ja-jp.facebook.com/funayama.yumi.haiji,http://funayama-yumi.jp/,比例代表
吉田 恭子,よしだ きょうこ,吉田恭子,吉田,恭子,よしだ,きょうこ,36,新,東北,岩手1区,党岩手県常任委員、党国会議員団岩手県事務所長,kyoko_yosida,,,(重複)
笠井 亮,かさい あきら,笠井亮,笠井,亮,かさい,あきら,64,現,東京,,衆院議員4期(参院1期)、党常任幹部会委員,akibacsi,https://www.facebook.com/akira.kasai1,http://www.kasai-akira.jp/,比例代表
宮本 徹,みやもと とおる,宮本徹,宮本,徹,みやもと,とおる,45,現,東京,東京20区,前衆議院議員、党中央委員,miyamototooru,https://www.facebook.com/miyamototooru.jcp,http://miyamototooru.info/,(重複)
池内 さおり,いけうち 沙織,池内沙織,池内,沙織,いけうち,さおり,35,現,東京,東京12区,前衆議院議員、党准中央委員,ikeuchi_saori,https://www.facebook.com/saolyn.ikeuchi,http://www.saori-ikeuchi.com/,(重複)
谷川 智行,たにがわ ともゆき,谷川智行,谷川,智行,たにがわ,ともゆき,46,新,東京,,党東京都副委員長、医師,ttanigawa3,https://www.facebook.com/profile.php?id=100001997661120,,比例代表
原 純子,はら じゅんこ,原純子,原,純子,はら,じゅんこ,53,新,東京,東京9区,元・田村智子参議院議員秘書、党東京都常任委員,harachanj,https://www.facebook.com/kukure.hara,http://hara-junko.com,(重複)
飯田 みやこ,いいだ 美弥子,飯田美弥子,飯田,美弥子,いいだ,みやこ,57,新,東京,東京24区,弁護士、党東京都憲法・くらし・国政対策室長,,https://www.facebook.com/729898467032255/,,(重複)
坂井 和歌子,さかい わかこ,坂井和歌子,坂井,和歌子,さかい,わかこ,39,新,東京,,党准都委員、党都女性部副部長,,,,比例代表
塩川 鉄也,しおかわ てつや,塩川鉄也,塩川,鉄也,しおかわ,てつや,54,現,北関東,,衆院議員6期、衆院国対副委員長,ShiokawaTetsuya ,https://www.facebook.com/shiokawa.jcp,http://www.shiokawa-tetsuya.jp/,比例代表
梅村 さえこ,うめむら 早江子,梅村早江子,梅村,早江子,うめむら,さえこ,53,現,北関東,埼玉15区,前衆議院議員、党准中央委員,umemura_saeko,https://www.facebook.com/umemurasaeko,http://www.jcp-umemura.jp/,(重複)
大内 くみ子,おおうち 久美こ,大内子久美,大内,子久美,おおうち,くみこ,68,新,北関東,茨城1区,元茨城県議、党茨城県副委員長、党中央委員,,,,(重複)
たなはし せつ子,店橋 世津こ,店橋子世津,店橋,子世津,たなはし,せつこ,56,新,北関東,群馬1区,党群馬1区国政対策責任者、前橋地区副委員長,,https://www.facebook.com/setuko2525,,(重複)
小池 一徳,こいけ かずのり,小池一徳,小池,一徳,こいけ,かずのり,56,新,北関東,栃木2区,党栃木県書記長,,,,(重複)
志位 和夫,しい かずお,志位和夫,志位,和夫,しい,かずお,62,現,南関東,,党幹部会委員長、衆院議員8期,shiikazuo ,,http://www.shii.gr.jp/,比例代表
はたの 君枝,畑野 きみえ,畑野君枝,畑野,君枝,はたの,きみえ,60,現,南関東,神奈川10区,前衆議院議員、党中央委員,hatanokimie,https://www.facebook.com/kimie.hatano.9,http://www.hatano-kimie.jp/,(重複)
さいとう 和子,斉藤 かずこ,斉藤和子,斉藤,和子,さいとう,かずこ,43,現,南関東,千葉13区,前衆議院議員、党准中央委員,saitokazuko,https://www.facebook.com/saito9kazuko,http://saitokazuko.jp/,(重複)
岡崎 ゆたか,おかざき 裕,岡崎裕,岡崎,裕,おかざき,ゆたか,39,新,南関東,神奈川13区,党神奈川県青年学生対策部長・県常任委員,,https://www.facebook.com/jcp20141214okazaki/,,(重複)
宮内 げん,みやうち 現,宮内現,宮内,現,みやうち,げん,35,新,南関東,山梨1区,党山梨県常任委員,genmiyauchi1982,https://www.facebook.com/gen.miyauchi,,(重複)
大西 わたる,おおにし 航,大西航,大西,航,おおにし,わたる,36,新,南関東,千葉12区,党千葉12区国政対策委員長、県常任委員,wataame_hare,http://www.facebook.com/wataame.hare,,(重複)
若林 やすひさ,わかばやし 靖久,若林靖久,若林,靖久,わかばやし,やすひさ,32,新,南関東,,党神奈川7区国政対策委員長、准県委員,wakayasu1985,https://www.facebook.com/wakabayashi8/,,比例代表
藤野 やすふみ,ふじの 保史,藤野保史,藤野,保史,ふじの,やすふみ,46,現,北陸信越,,衆院議員1期,FujinoFujinooo,https://www.facebook.com/fujino.yasufumi,http://fujino.jcpweb.net/,比例代表
にしざわ 博,西澤 ひろし,西澤博,西澤,博,にしざわ,ひろし,36,新,北陸信越,,党新潟県政策委員長・青年学生部長,melf4511,https://www.facebook.com/hiroshi.nishizawa.3910,,比例代表
ながせ 由希子,長瀬 ゆきこ,長瀬由希子,長瀬,由希子,ながせ,ゆきこ,49,新,北陸信越,,党中央委員、長野県書記長,yukiko_nagase,,,比例代表
坂本 ひろし,さかもと 洋史,坂本洋史,坂本,洋史,さかもと,ひろし,47,新,北陸信越,富山3区,党富山県委員、呉西地区委員長,hi_sakamoto,https://www.facebook.com/55hiroshi/,http://jcp-sakamoto.sakura.ne.jp/,(重複)
もとむら 伸子,本村 のぶこ,本村伸子,本村,伸子,もとむら,のぶこ,44,現,東海,,衆院議員1期、党准中央委員,motomura_nobuko,https://www.facebook.com/nobuko.motomura.3,http://motomura-nobuko.jp/,比例代表
しまづ 幸広,島津 ゆきひろ,島津幸広,島津,幸広,しまづ,ゆきひろ,60,現,東海,,衆院議員1期,u_simazu,https://www.facebook.com/shimazu.yukihiro.jcp,http://www.jcp-shizuoka.jp/shimazu/,比例代表
中野 たけし,なかの 武史,中野武史,中野,武史,なかの,たけし,42,新,東海,,党三重県副委員長、准中央委員,,,http://jcpweb.net/nakano/,比例代表
大野 ひろみつ,おおの 宙光,大野宙光,大野,宙光,おおの,ひろみつ,54,新,東海,,党愛知県委員、名古屋東・北・西・中地区委員長,,https://ja-jp.facebook.com/hiromitsu.ohno.7,,比例代表
やまこし とおる,山越 徹,山越徹,山越,徹,やまこし,とおる,47,新,東海,岐阜1区,党岐阜市委員長、准岐阜県委員,,https://www.facebook.com/yamakoshi.toru,,(重複)
こくた 恵二,穀田 けいじ,穀田恵二,穀田,恵二,こくた,けいじ,70,現,近畿,京都1区,前衆院議員、党国会対策委員長、党選挙対策委員長,kokutakeiji,https://www.facebook.com/kokutakeiji,http://www.kokuta-keiji.jp/,(重複)
宮本 たけし,みやもと 岳志,宮本岳志,宮本,岳志,みやもと,たけし,56,現,近畿,,衆院議員3期(参院1期)、衆院国対副委員長,,https://www.facebook.com/takeshi.miyamoto.5661,http://www.miyamoto-net.net/,比例代表
清水 ただし,しみず 忠史,清水忠史,清水,忠史,しみず,ただし,49,現,近畿,大阪4区,前衆議院議員、党准中央委員,tadashishimizu,https://www.facebook.com/tadashi.shimizu.90,http://www.shimizu-tadashi.jp/,(重複)
堀内 照文,ほりうち てるふみ,堀内照文,堀内,照文,ほりうち,てるふみ,44,現,近畿,兵庫8区,前衆議院議員、党准中央委員,teruhoriuchi,https://www.facebook.com/terufumi.horiuchi,http://www.teru-horiuchi.com/,(重複)
わたなべ 結,渡部 ゆい,渡部結,渡部,結,わたなべ,ゆい,36,新,近畿,大阪3区,党大阪3区国政対策委員長、准中央委員,yuiwatanabe_osk,https://www.facebook.com/yui.watanabe.jcp.osk/,http://www.watanabeyui.net/,(重複)
平松 順子,ひらまつ じゅんこ,平松順子,平松,順子,ひらまつ,じゅんこ,68,新,近畿,兵庫2区,党兵庫2区国政対策委員長、県常任委員,jhiramatu,,,(重複)
さいとう 幸子,斉藤 さちこ,斉藤幸子,斉藤,幸子,さいとう,さちこ,59,新,近畿,,党滋賀県委員、大津湖西地区常任委員,,,,比例代表
ちさか 拓晃,地坂 たくあき,地坂拓晃,地坂,拓晃,ちさか,たくあき,44,新,近畿,京都2区,党京都府常任委員・青年・学生部長,chitak21,,,(重複)
井上 良子,いのうえ よしこ,井上良子,井上,良子,いのうえ,よしこ,53,新,近畿,奈良1区,党奈良県国政事務所長、県常任委員,,https://www.facebook.com/profile.php?id=100008607883601,,(重複)
原 やすひさ,はら 矢寸久,原矢寸久,原,矢寸久,はら,やすひさ,66,新,近畿,和歌山1区,党和歌山県副委員長,,,,(重複)
大平 よしのぶ,おおひら 喜信,大平喜信,大平,喜信,おおひら,よしのぶ,38,現,中国,,衆院議員1期,tekuteku_diary,https://www.facebook.com/yoshinobu.ohira,http://yoshinobuu.exblog.jp/,比例代表
垣内 京美,かきうち きょうみ,垣内京美,垣内,京美,かきうち,きょうみ,51,新,中国,岡山2区,党准中央委員、岡山県書記長,haruka_tubasa,https://www.facebook.com/gu.jingmei,,(重複)
藤本 かずのり,ふじもと 一規,藤本一規,藤本,一規,ふじもと,かずのり,52,新,中国,,前山口県議、党北南地区副委員長,1218Fuji,https://www.facebook.com/kazunori.fujimoto.587,http://ikki.jcp-web.net/,比例代表
白川 よう子,しらかわ 容こ,白川子容,白川,子容,しらかわ,ようこ,50,新,四国,,香川県議、党中央委員,,https://www.facebook.com/SirakawaYouko,http://twitter.com/YoukoSirakawa,比例代表
島﨑 やすおみ,しまさき 保臣,島﨑保臣,島﨑,保臣,しまさき,やすおみ,34,新,四国,,党高知県常任委員、2区国政対策委員長,sima_omi,https://www.facebook.com/yasuomi.shimasaki,,比例代表
あかみね 政賢,赤嶺 せいけん,赤嶺政賢,赤嶺,政賢,あかみね,せいけん,69,現,九州・沖縄,沖縄1区,前衆議院議員、沖縄県委員長、党幹部会員,akamineseiken,https://www.facebook.com/akamineseiken,http://akamine-seiken.jp/,(重複)
田村 たかあき,たむら 貴昭,田村貴昭,田村,貴昭,たむら,たかあき,56,現,九州・沖縄,福岡10区,前衆議院議員、元北九州市議,TAMURATAKAAKI,https://www.facebook.com/tamuratakaaki/,http://tamura-takaaki.com/,(重複)
まじま 省三,真島 しょうぞう,真島省三,真島,省三,まじま,しょうぞう,54,現,九州・沖縄,福岡9区,前衆議院議員、元福岡県議,syouzoumajima,https://www.facebook.com/majimasyouzou.jcp,http://jcp-majimasyouzo.jp/,(重複)
松岡 勝,まつおか まさる,松岡勝,松岡,勝,まつおか,まさる,44,新,九州・沖縄,,党熊本県書記長、准中央委員,monsmsg2,https://www.facebook.com/mtok48,http://matuoka44.webcrow.jp/,比例代表
山下 かい,やました 魁,山下魁,山下,魁,やました,かい,40,新,九州・沖縄,,党大分県書記長、学習教育部長,,,,比例代表
ますだ 牧子,益田 まきこ,益田牧子,益田,牧子,ますだ,まきこ,67,新,比例代表,,党熊本県委員、元熊本市議7期,,,,比例代表
